date,portfolio_value,portfolio_return,w_SGOV,w_BLOK,w_FNDA,w_PAVE,w_PICK,w_SMIN,w_KCE,w_XLF,w_DIV,w_VNQ,w_XLY,w_AMLP,w_KSA,w_MLPA,w_UAE,w_XLP,w_EWI,w_EWW,w_FEZ,w_XHB,w_ARKF,w_IGV,w_IXN,w_QQQM,w_XLK,w_FDN,w_SMH,w_VUG,w_TMFC,w_XLC,w_EWS,w_GDX,w_GLDM,w_SLV,w_ARKQ,w_ARKW,w_EIS,w_EWP,w_AVDV,w_EWY,drawdown
2020-10-09,1.0003398392067382,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9797188507995074e-05
2020-10-12,1.0003398392067382,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9797188507995074e-05
2020-10-13,1.0003398392067382,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9797188507995074e-05
2020-10-14,1.0003398392067382,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9797188507995074e-05
2020-10-15,1.0003398392067382,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9797188507995074e-05
2020-10-16,1.0003398392067382,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9797188507995074e-05
2020-10-19,1.0003398392067382,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9797188507995074e-05
2020-10-20,1.0003398392067382,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9797188507995074e-05
2020-10-21,1.0003398392067382,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9797188507995074e-05
2020-10-22,1.0003398392067382,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9797188507995074e-05
2020-10-23,1.0003897839133749,4.992773923340188e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-10-26,1.0003897839133749,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-10-27,1.0003897839133749,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-10-28,1.0003897839133749,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-10-29,1.0003897839133749,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-10-30,1.0003897839133749,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-11-02,1.0004398182873484,5.00148789783772e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-11-03,1.0003898735807117,-4.99227496983945e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-04,1.0003898735807117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-05,1.0003898735807117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-06,1.0003898735807117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-09,1.0004398182873484,4.992524210378768e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-11-10,1.0003898735807117,-4.99227496983945e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-11,1.0003898735807117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-12,1.0003898735807117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-13,1.0003898735807117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-16,1.0003898735807117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-17,1.0003898735807117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-18,1.0004398182873484,4.992524210378768e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-11-19,1.0003898735807117,-4.99227496983945e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-20,1.0003898735807117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99227496983945e-05
2020-11-23,1.0004398182873484,4.992524210378768e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-11-24,1.0004398182873484,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-11-25,1.0003402875434224,-9.948698772943576e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.948698772943576e-05
2020-11-27,1.0004398182873484,9.949688637500564e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-11-30,1.0004398182873484,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-12-01,1.0003904115847329,-4.938498219719811e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9384982197309135e-05
2020-12-02,1.0003904115847329,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9384982197309135e-05
2020-12-03,1.0004399079546853,4.947705353752774e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-12-04,1.0004399079546853,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-12-07,1.000390411584733,-4.9474605679722394e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.947460567961137e-05
2020-12-08,1.000390411584733,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.947460567961137e-05
2020-12-09,1.000390411584733,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.947460567961137e-05
2020-12-10,1.0004399079546855,4.947705353752774e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-12-11,1.0004399079546855,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-12-14,1.0004399079546855,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-12-15,1.0004399079546855,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-12-16,1.0005402457046433,0.00010029362999208757,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-12-17,1.0005001644050624,-4.005965752307272e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2020-12-18,1.0005001644050624,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2020-12-21,1.0005001644050624,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2020-12-22,1.0005001644050624,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2020-12-23,1.0004502196984257,-4.991973856038889e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.997739631566581e-05
2020-12-24,1.0004502196984257,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.997739631566581e-05
2020-12-28,1.0004502196984257,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.997739631566581e-05
2020-12-29,1.0004502196984257,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.997739631566581e-05
2020-12-30,1.0005001644050624,4.992223066513368e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2020-12-31,1.0005001644050624,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2021-01-04,1.0005001644050624,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2021-01-05,1.0005001644050624,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2021-01-06,1.0004502196984257,-4.991973856038889e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.997739631566581e-05
2021-01-07,1.0005001644050624,4.992223066513368e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2021-01-08,1.0005001644050624,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2021-01-11,1.0005001644050624,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2021-01-12,1.0005001644050624,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2021-01-13,1.0004502196984257,-4.991973856038889e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.997739631566581e-05
2021-01-14,1.0004502196984257,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.997739631566581e-05
2021-01-15,1.0005001644050624,4.992223066513368e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2021-01-19,1.0004502196984257,-4.991973856038889e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.997739631566581e-05
2021-01-20,1.0005001644050624,4.992223066513368e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2021-01-21,1.0005001644050624,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2021-01-22,1.0005001644050624,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00596575229617e-05
2021-01-25,1.0005497504423517,4.956124851696053e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-01-26,1.0005497504423517,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-01-27,1.0005497504423517,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-01-28,1.0005497504423517,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-01-29,1.0005497504423517,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-01,1.0005501091116993,3.5847227719543184e-07,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-02,1.0005003437397364,-4.973801063012928e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.973801063001826e-05
2021-02-03,1.0005003437397364,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.973801063001826e-05
2021-02-04,1.0005003437397364,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.973801063001826e-05
2021-02-05,1.0005501091116995,4.974048462291769e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-08,1.0005501091116995,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-09,1.0005003437397366,-4.973801063012928e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.973801063001826e-05
2021-02-10,1.0005501091116997,4.974048462291769e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-11,1.0005501091116997,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-12,1.0005501091116997,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-16,1.0005501091116997,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-17,1.0005003437397368,-4.973801063012928e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.973801063001826e-05
2021-02-18,1.0005501091117,4.974048462291769e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-19,1.0005501091117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-22,1.0005501091117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-23,1.0005501091117,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-24,1.0005998744836628,4.973801063012928e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-02-25,1.0005003437397368,-9.947107376695463e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.947107376695463e-05
2021-02-26,1.0005501091117,4.974048462291769e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9735536883366294e-05
2021-03-01,1.000700032898947,0.0001498413581506597,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-02,1.000700032898947,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-03-03,1.000500343739737,-0.0001995494680174792,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00019954946801736817
2021-03-04,1.000599874483663,9.948096924583538e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008835014607698
2021-03-05,1.000599874483663,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008835014607698
2021-03-08,1.000599874483663,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008835014607698
2021-03-09,1.0005501091117002,-4.9735536883477316e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00014981890908161155
2021-03-10,1.000599874483663,4.973801063012928e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008835014607698
2021-03-11,1.0005501091117002,-4.9735536883477316e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00014981890908161155
2021-03-12,1.0005501091117002,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00014981890908161155
2021-03-15,1.000599874483663,4.973801063012928e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008835014607698
2021-03-16,1.0006500881923104,5.018360478326045e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99097681569971e-05
2021-03-17,1.0006500881923104,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99097681569971e-05
2021-03-18,1.000599874483663,-5.0181086515554973e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008835014607698
2021-03-19,1.0006500881923104,5.018360478326045e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99097681569971e-05
2021-03-22,1.0006099172253924,-4.014486921244398e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.005263374839423e-05
2021-03-23,1.0006799474154882,6.998750351172589e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.007143279558754e-05
2021-03-24,1.0006500881923104,-2.9838934271553263e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99097681569971e-05
2021-03-25,1.000599874483663,-5.0181086515554973e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008835014607698
2021-03-26,1.0006500881923104,5.018360478326045e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99097681569971e-05
2021-03-29,1.0005501091117002,-9.991412761567453e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00014981890908161155
2021-03-30,1.0006500881923104,9.992411144610358e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.99097681569971e-05
2021-03-31,1.0005501091117002,-9.991412761567453e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00014981890908161155
2021-04-01,1.00066013093404,0.00010996133160934285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.987405175909231e-05
2021-04-05,1.0006100068927295,-5.009097470853874e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.996302913744092e-05
2021-04-06,1.0007100756406766,0.00010000774253482447,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-04-07,1.0006100068927295,-9.999774198643507e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.999774198643507e-05
2021-04-08,1.0007100756406766,0.00010000774253482447,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-04-09,1.0006100068927295,-9.999774198643507e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.999774198643507e-05
2021-04-12,1.0006100068927295,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.999774198643507e-05
2021-04-13,1.00066013093404,5.0093483940027994e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.990926728176692e-05
2021-04-14,1.00066013093404,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.990926728176692e-05
2021-04-15,1.00066013093404,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.990926728176692e-05
2021-04-16,1.0007100756406766,4.991175834101469e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-04-19,1.0007100756406766,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-04-20,1.00066013093404,-4.990926728176692e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.990926728176692e-05
2021-04-21,1.0006100068927295,-5.009097470853874e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.999774198643507e-05
2021-04-22,1.0007100756406766,0.00010000774253482447,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-04-23,1.0007100756406766,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-04-26,1.0006100068927295,-9.999774198643507e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.999774198643507e-05
2021-04-27,1.0006100068927295,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.999774198643507e-05
2021-04-28,1.00066013093404,5.0093483940027994e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.990926728176692e-05
2021-04-29,1.0007100756406766,4.991175834101469e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-04-30,1.0007100756406766,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-03,1.0007501569402575,4.0052859021422194e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-04,1.0006499985249735,-0.00010008333707411943,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008333707411943
2021-05-05,1.0007003915682946,5.036030919436385e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972806810743524e-05
2021-05-06,1.0007003915682946,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972806810743524e-05
2021-05-07,1.0006699943410955,-3.0375952138284035e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.010250970835742e-05
2021-05-10,1.0007501569402575,8.010892663445901e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-11,1.0006499985249735,-0.00010008333707411943,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008333707411943
2021-05-12,1.0007003915682946,5.036030919436385e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972806810743524e-05
2021-05-13,1.0006499985249735,-5.0357773161313624e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008333707411943
2021-05-14,1.0007003915682946,5.036030919436385e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972806810743524e-05
2021-05-17,1.0006499985249735,-5.0357773161313624e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008333707411943
2021-05-18,1.0007003915682946,5.036030919436385e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972806810743524e-05
2021-05-19,1.0006499985249735,-5.0357773161313624e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008333707411943
2021-05-20,1.0006499985249735,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008333707411943
2021-05-21,1.0006499985249735,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008333707411943
2021-05-24,1.0007303404588093,8.028974561957725e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.980162712023059e-05
2021-05-25,1.0007501569402577,1.9802019232573187e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,1.0007003915682948,-4.9728068107546264e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972806810743524e-05
2021-05-27,1.0006499985249737,-5.0357773161313624e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010008333707411943
2021-05-28,1.0007501569402577,0.00010009335475102965,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-06-01,1.0007203873844168,-2.9747240741784253e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9747240741784253e-05
2021-06-02,1.0007203873844168,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9747240741784253e-05
2021-06-03,1.0006699046737588,-5.044636972961758e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.019210983112313e-05
2021-06-04,1.0006699046737588,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.019210983112313e-05
2021-06-07,1.0006900798245546,2.016164441598356e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.003208221994072e-05
2021-06-08,1.0007701527563797,8.0017713215641e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-06-09,1.0007203873844168,-4.972707451944558e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972707451933456e-05
2021-06-10,1.0007203873844168,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972707451933456e-05
2021-06-11,1.0007203873844168,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972707451933456e-05
2021-06-14,1.0007203873844168,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972707451933456e-05
2021-06-15,1.0007203873844168,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972707451933456e-05
2021-06-16,1.0007203873844168,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972707451933456e-05
2021-06-17,1.0006900798245546,-3.0285742395386173e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.001131089352409e-05
2021-06-18,1.0006200496344588,-6.998189700047064e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001499876085506724
2021-06-21,1.0006200496344588,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001499876085506724
2021-06-22,1.0007701527563795,0.00015001010820792082,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.220446049250313e-16
2021-06-23,1.0006699046737586,-0.00010017093569869573,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010017093569891777
2021-06-24,1.0006699046737586,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010017093569891777
2021-06-25,1.0007701527563795,0.00010018097092023837,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.220446049250313e-16
